time_s,speed_ref_mps,speed_mps,acceleration_mps2,inverter_frequency_hz,synchronous_speed_rpm,motor_speed_rpm,slip,motor_current_a,motor_torque_nm,motor_output_kw,wheel_speed_rpm,traction_force_n,consumption_power_kw,regeneration_power_kw
18.000000,6.000000,1.899220,0.212949,17.109522,342.190446,105.443101,0.691858,1009.057404,13568.144816,149.819126,42.177240,78884.562881,592.522874,0.000000
18.100000,6.033333,1.920515,0.213764,17.203669,344.073388,106.625374,0.690109,1012.002320,13610.211423,151.968668,42.650150,79129.136179,597.074900,0.000000
18.200000,6.066667,1.941891,0.214574,17.297810,345.956190,107.812173,0.688365,1014.928568,13652.015300,154.132131,43.124869,79372.181978,601.632602,0.000000
18.300000,6.100000,1.963348,0.215379,17.391943,347.838854,109.003469,0.686627,1017.836259,13693.558112,156.309454,43.601388,79613.709956,606.195878,0.000000
18.400000,6.133333,1.984886,0.216179,17.486069,349.721381,110.199236,0.684894,1020.725502,13734.841514,158.500579,44.079694,79853.729733,610.764628,0.000000
18.500000,6.166667,2.006504,0.216974,17.580189,351.603771,111.399444,0.683168,1023.596407,13775.867150,160.705443,44.559778,80092.250875,615.338753,0.000000
18.600000,6.200000,2.028202,0.217764,17.674301,353.486025,112.604066,0.681447,1026.449084,13816.636657,162.923987,45.041627,80329.282890,619.918155,0.000000
18.700000,6.233333,2.049978,0.218549,17.768407,355.368145,113.813076,0.679732,1029.283641,13857.151660,165.156149,45.525230,80564.835232,624.502737,0.000000
18.800000,6.266667,2.071833,0.219330,17.862506,357.250130,115.026444,0.678023,1032.100186,13897.413775,167.401868,46.010578,80798.917297,629.092404,0.000000
18.900000,6.300000,2.093766,0.220105,17.956599,359.131982,116.244144,0.676319,1034.898827,13937.424609,169.661083,46.497658,81031.538427,633.687061,0.000000
19.000000,6.333333,2.115777,0.220876,18.050685,361.013702,117.466150,0.674621,1037.679671,13977.185760,171.933731,46.986460,81262.707907,638.286614,0.000000
19.100000,6.366667,2.137864,0.221641,18.144764,362.895290,118.692433,0.672929,1040.442825,14016.698815,174.219752,47.476973,81492.434968,642.890973,0.000000
19.200000,6.400000,2.160028,0.222402,18.238837,364.776747,119.922968,0.671243,1043.188394,14055.965351,176.519083,47.969187,81720.728785,647.500044,0.000000
19.300000,6.433333,2.182268,0.223159,18.332904,366.658074,121.157728,0.669562,1045.916484,14094.986938,178.831663,48.463091,81947.598476,652.113739,0.000000
19.400000,6.466667,2.204584,0.223910,18.426964,368.539272,122.396686,0.667887,1048.627200,14133.765134,181.157428,48.958674,82173.053107,656.731969,0.000000
19.500000,6.500000,2.226975,0.224657,18.521017,370.420341,123.639816,0.666218,1051.320647,14172.301490,183.496317,49.455927,82397.101685,661.354645,0.000000
19.600000,6.533333,2.249441,0.225399,18.615064,372.301283,124.887093,0.664554,1053.996928,14210.597545,185.848267,49.954837,82619.753166,665.981680,0.000000
19.700000,6.566667,2.271981,0.226137,18.709105,374.182098,126.138491,0.662895,1056.656148,14248.654829,188.213216,50.455396,82841.016449,670.612990,0.000000
19.800000,6.600000,2.294595,0.226870,18.803139,376.062787,127.393983,0.661243,1059.298407,14286.474865,190.591100,50.957593,83060.900379,675.248489,0.000000
19.900000,6.633333,2.317282,0.227598,18.897168,377.943351,128.653545,0.659596,1061.923810,14324.059164,192.981857,51.461418,83279.413747,679.888093,0.000000
20.000000,6.666667,2.340041,0.228322,18.991190,379.823790,129.917150,0.657954,1064.532457,14361.409229,195.385423,51.966860,83496.565287,684.531720,0.000000
20.100000,6.700000,2.362874,0.229041,19.085205,381.704106,131.184774,0.656318,1067.124451,14398.526554,197.801737,52.473910,83712.363683,689.179287,0.000000
20.200000,6.733333,2.385778,0.229756,19.179215,383.584298,132.456392,0.654688,1069.699891,14435.412621,200.230734,52.982557,83926.817563,693.830715,0.000000
20.300000,6.766667,2.408753,0.230466,19.273218,385.464368,133.731978,0.653063,1072.258878,14472.068906,202.672352,53.492791,84139.935501,698.485922,0.000000
20.400000,6.800000,2.431800,0.231172,19.367216,387.344317,135.011509,0.651443,1074.801511,14508.496875,205.126528,54.004603,84351.726017,703.144832,0.000000
20.500000,6.833333,2.454917,0.231874,19.461207,389.224145,136.294959,0.649829,1077.327890,14544.697984,207.593197,54.517983,84562.197579,707.807364,0.000000
20.600000,6.866667,2.478105,0.232571,19.555193,391.103853,137.582304,0.648221,1079.838113,14580.673680,210.072298,55.032922,84771.358602,712.473444,0.000000
20.700000,6.900000,2.501362,0.233264,19.649172,392.983441,138.873520,0.646617,1082.332278,14616.425401,212.563766,55.549408,84979.217445,717.142993,0.000000
20.800000,6.933333,2.524688,0.233953,19.743146,394.862911,140.168582,0.645020,1084.810483,14651.954576,215.067537,56.067433,85185.782418,721.815938,0.000000
20.900000,6.966667,2.548083,0.234637,19.837113,396.742263,141.467468,0.643427,1087.272824,14687.262625,217.583550,56.586987,85391.061776,726.492205,0.000000
21.000000,7.000000,2.571547,0.235317,19.931075,398.621499,142.770152,0.641840,1089.719398,14722.350960,220.111740,57.108061,85595.063722,731.171719,0.000000
21.100000,7.033333,2.595079,0.235993,20.025031,400.500617,144.076612,0.640259,1092.150301,14757.220982,222.652043,57.630645,85797.796408,735.854408,0.000000
21.200000,7.066667,2.618678,0.236664,20.118981,402.379620,145.386823,0.638682,1094.565628,14791.874084,225.204397,58.154729,85999.267932,740.540202,0.000000
21.300000,7.100000,2.642344,0.237332,20.212925,404.258508,146.700763,0.637112,1096.965473,14826.311651,227.768738,58.680305,86199.486341,745.229028,0.000000
21.400000,7.133333,2.666078,0.237995,20.306864,406.137282,148.018409,0.635546,1099.349932,14860.535057,230.345003,59.207363,86398.459632,749.920818,0.000000
21.500000,7.166667,2.689877,0.238654,20.400797,408.015942,149.339736,0.633986,1101.719097,14894.545669,232.933128,59.735895,86596.195749,754.615502,0.000000
21.600000,7.200000,2.713743,0.239309,20.494724,409.894489,150.664723,0.632430,1104.073063,14928.344845,235.533050,60.265889,86792.702586,759.313013,0.000000
21.700000,7.233333,2.737673,0.239960,20.588646,411.772924,151.993347,0.630881,1106.411921,14961.933933,238.144705,60.797339,86987.987983,764.013282,0.000000
21.800000,7.266667,2.761669,0.240607,20.682562,413.651248,153.325585,0.629336,1108.735764,14995.314274,240.768030,61.330234,87182.059734,768.716243,0.000000
21.900000,7.300000,2.785730,0.241250,20.776473,415.529461,154.661414,0.627797,1111.044683,15028.487200,243.402963,61.864566,87374.925580,773.421832,0.000000
22.000000,7.333333,2.809855,0.241889,20.870378,417.407563,156.000812,0.626263,1113.338769,15061.454032,246.049439,62.400325,87566.593211,778.129981,0.000000
22.100000,7.366667,2.834044,0.242524,20.964278,419.285556,157.343758,0.624734,1115.618113,15094.216086,248.707396,62.937503,87757.070270,782.840629,0.000000
22.200000,7.400000,2.858296,0.243155,21.058172,421.163440,158.690229,0.623210,1117.882805,15126.774668,251.376770,63.476091,87946.364347,787.553711,0.000000
22.300000,7.433333,2.882612,0.243782,21.152061,423.041217,160.040202,0.621691,1120.132935,15159.131073,254.057499,64.016081,88134.482985,792.269164,0.000000
22.400000,7.466667,2.906990,0.244405,21.245944,424.918885,161.393658,0.620178,1122.368591,15191.286592,256.749519,64.557463,88321.433676,796.986927,0.000000
22.500000,7.500000,2.931430,0.245024,21.339822,426.796447,162.750573,0.618669,1124.589862,15223.242505,259.452768,65.100229,88507.223865,801.706939,0.000000
22.600000,7.533333,2.955933,0.245640,21.433695,428.673902,164.110926,0.617166,1126.796835,15255.000083,262.167183,65.644370,88691.860946,806.429140,0.000000
22.700000,7.566667,2.980497,0.246251,21.527563,430.551252,165.474696,0.615668,1128.989599,15286.560590,264.892701,66.189878,88875.352266,811.153469,0.000000
22.800000,7.600000,3.005122,0.246859,21.621425,432.428497,166.841862,0.614175,1131.168239,15317.925281,267.629260,66.736745,89057.705123,815.879869,0.000000
22.900000,7.633333,3.029808,0.247463,21.715282,434.305638,168.212403,0.612687,1133.332843,15349.095404,270.376796,67.284961,89238.926768,820.608280,0.000000
23.000000,7.666667,3.054554,0.248063,21.809134,436.182675,169.586297,0.611204,1135.483497,15380.072197,273.135248,67.834519,89419.024404,825.338647,0.000000
23.100000,7.700000,3.079360,0.248660,21.902980,438.059609,170.963525,0.609725,1137.620285,15410.856892,275.904553,68.385410,89598.005185,830.070910,0.000000
23.200000,7.733333,3.104226,0.249253,21.996822,439.936441,172.344064,0.608252,1139.743292,15441.450710,278.684650,68.937626,89775.876220,834.805016,0.000000
23.300000,7.766667,3.129152,0.249842,22.090659,441.813171,173.727896,0.606784,1141.852603,15471.854866,281.475474,69.491158,89952.644569,839.540908,0.000000
23.400000,7.800000,3.154136,0.250428,22.184490,443.689800,175.114998,0.605321,1143.948302,15502.070567,284.276966,70.045999,90128.317247,844.278532,0.000000
23.500000,7.833333,3.179179,0.251010,22.278316,445.566328,176.505352,0.603863,1146.030472,15532.099010,287.089063,70.602141,90302.901222,849.017834,0.000000
23.600000,7.866667,3.204280,0.251588,22.372138,447.442757,177.898937,0.602410,1148.099196,15561.941387,289.911703,71.159575,90476.403415,853.758760,0.000000
23.700000,7.900000,3.229438,0.252163,22.465954,449.319086,179.295733,0.600961,1150.154555,15591.598881,292.744824,71.718293,90648.830701,858.501258,0.000000
23.800000,7.933333,3.254655,0.252734,22.559766,451.195316,180.695719,0.599518,1152.196633,15621.072665,295.588365,72.278288,90820.189912,863.245276,0.000000
23.900000,7.966667,3.279928,0.253302,22.653572,453.071448,182.098877,0.598079,1154.225510,15650.363907,298.442264,72.839551,90990.487830,867.990763,0.000000
24.000000,8.000000,3.305258,0.253866,22.747374,454.947483,183.505187,0.596645,1156.241268,15679.473766,301.306461,73.402075,91159.731196,872.737666,0.000000
24.100000,8.033333,3.330645,0.254426,22.841171,456.823421,184.914628,0.595216,1158.243985,15708.403393,304.180894,73.965851,91327.926704,877.485938,0.000000
24.200000,8.066667,3.356088,0.254984,22.934963,458.699262,186.327183,0.593792,1160.233744,15737.153933,307.065503,74.530873,91495.081004,882.235528,0.000000
24.300000,8.100000,3.381586,0.255537,23.028750,460.575008,187.742830,0.592373,1162.210622,15765.726521,309.960225,75.097132,91661.200701,886.986386,0.000000
24.400000,8.133333,3.407140,0.256088,23.122533,462.450658,189.161552,0.590958,1164.174698,15794.122285,312.865001,75.664621,91826.292356,891.738466,0.000000
24.500000,8.166667,3.432748,0.256635,23.216311,464.326214,190.583330,0.589549,1166.126052,15822.342348,315.779771,76.233332,91990.362487,896.491718,0.000000
24.600000,8.200000,3.458412,0.257178,23.310084,466.201676,192.008143,0.588144,1168.064761,15850.387822,318.704473,76.803257,92153.417568,901.246097,0.000000
24.700000,8.233333,3.484130,0.257718,23.403852,468.077044,193.435974,0.586743,1169.990903,15878.259813,321.639047,77.374390,92315.464028,906.001555,0.000000
24.800000,8.266667,3.509901,0.258255,23.497616,469.952320,194.866804,0.585348,1171.904554,15905.959420,324.583434,77.946722,92476.508256,910.758047,0.000000
24.900000,8.300000,3.535727,0.258789,23.591375,471.827503,196.300615,0.583957,1173.805791,15933.487734,327.537574,78.520246,92636.556596,915.515527,0.000000
25.000000,8.333333,3.561606,0.259319,23.685130,473.702594,197.737387,0.582571,1175.694691,15960.845840,330.501406,79.094955,92795.615349,920.273950,0.000000
25.100000,8.366667,3.587538,0.259846,23.778880,475.577594,199.177103,0.581189,1177.571328,15988.034813,333.474872,79.670841,92953.690775,925.033273,0.000000
25.200000,8.400000,3.613522,0.260369,23.872625,477.452504,200.619744,0.579812,1179.435777,16015.055724,336.457911,80.247898,93110.789093,929.793451,0.000000
25.300000,8.433333,3.639559,0.260890,23.966366,479.327323,202.065293,0.578440,1181.288115,16041.909634,339.450465,80.826117,93266.916478,934.554441,0.000000
25.400000,8.466667,3.665648,0.261407,24.060103,481.202052,203.513731,0.577072,1183.128414,16068.597599,342.452475,81.405492,93422.079063,939.316201,0.000000
25.500000,8.500000,3.691789,0.261921,24.153835,483.076693,204.965040,0.575709,1184.956748,16095.120666,345.463881,81.986016,93576.282943,944.078688,0.000000
25.600000,8.533333,3.717981,0.262432,24.247562,484.951245,206.419204,0.574351,1186.773192,16121.479877,348.484625,82.567681,93729.534169,948.841861,0.000000
25.700000,8.566667,3.744224,0.262939,24.341285,486.825709,207.876203,0.572997,1188.577817,16147.676265,351.514648,83.150481,93881.838752,953.605680,0.000000
25.800000,8.600000,3.770518,0.263444,24.435004,488.700086,209.336021,0.571647,1190.370695,16173.710858,354.553892,83.734408,94033.202663,958.370102,0.000000
25.900000,8.633333,3.796862,0.263945,24.528719,490.574375,210.798640,0.570302,1192.151900,16199.584675,357.602300,84.319456,94183.631834,963.135089,0.000000
26.000000,8.666667,3.823257,0.264444,24.622429,492.448579,212.264043,0.568962,1193.921502,16225.298730,360.659812,84.905617,94333.132154,967.900601,0.000000
26.100000,8.700000,3.849701,0.264939,24.716135,494.322696,213.732213,0.567626,1195.679573,16250.854029,363.726371,85.492885,94481.709474,972.666599,0.000000
26.200000,8.733333,3.876195,0.265431,24.809836,496.196728,215.203132,0.566295,1197.426182,16276.251572,366.801920,86.081253,94629.369606,977.433044,0.000000
26.300000,8.766667,3.902738,0.265920,24.903534,498.070675,216.676784,0.564968,1199.161401,16301.492351,369.886401,86.670714,94776.118321,982.199898,0.000000
26.400000,8.800000,3.929330,0.266407,24.997227,499.944538,218.153152,0.563645,1200.885299,16326.577353,372.979756,87.261261,94921.961355,986.967124,0.000000
26.500000,8.833333,3.955971,0.266890,25.090916,501.818317,219.632219,0.562327,1202.597945,16351.507557,376.081930,87.852888,95066.904399,991.734684,0.000000
26.600000,8.866667,3.982660,0.267370,25.184601,503.692013,221.113968,0.561014,1204.299408,16376.283935,379.192865,88.445587,95210.953112,996.502542,0.000000
26.700000,8.900000,4.009397,0.267847,25.278281,505.565625,222.598383,0.559704,1205.989756,16400.907455,382.312504,89.039353,95354.113111,1001.270662,0.000000
26.800000,8.933333,4.036182,0.268321,25.371958,507.439156,224.085448,0.558399,1207.669058,16425.379076,385.440791,89.634179,95496.389976,1006.039008,0.000000
26.900000,8.966667,4.063014,0.268793,25.465630,509.312604,225.575145,0.557099,1209.337382,16449.699751,388.577670,90.230058,95637.789249,1010.807545,0.000000
27.000000,9.000000,4.089893,0.269261,25.559299,511.185972,227.067460,0.555803,1210.994793,16473.870427,391.723084,90.826984,95778.316436,1015.576238,0.000000
27.100000,9.033333,4.116819,0.269727,25.652963,513.059258,228.562375,0.554511,1212.641360,16497.892045,394.876978,91.424950,95917.977003,1020.345052,0.000000
27.200000,9.066667,4.143792,0.270189,25.746623,514.932464,230.059874,0.553223,1214.277148,16521.765538,398.039297,92.023950,96056.776383,1025.113954,0.000000
27.300000,9.100000,4.170811,0.270649,25.840280,516.805590,231.559942,0.551940,1215.902224,16545.491834,401.209984,92.623977,96194.719968,1029.882910,0.000000
27.400000,9.133333,4.197876,0.271106,25.933932,518.678637,233.062563,0.550661,1217.516652,16569.071856,404.388986,93.225025,96331.813117,1034.651887,0.000000
27.500000,9.166667,4.224986,0.271560,26.027580,520.551604,234.567722,0.549386,1219.120498,16592.506518,407.576245,93.827089,96468.061150,1039.420852,0.000000
27.600000,9.200000,4.252142,0.272012,26.121225,522.424494,236.075401,0.548116,1220.713827,16615.796729,410.771709,94.430160,96603.469355,1044.189774,0.000000
27.700000,9.233333,4.279344,0.272460,26.214865,524.297305,237.585587,0.546849,1222.296702,16638.943393,413.975322,95.034235,96738.042980,1048.958620,0.000000
27.800000,9.266667,4.306590,0.272906,26.308502,526.170038,239.098263,0.545587,1223.869189,16661.947405,417.187030,95.639305,96871.787239,1053.727359,0.000000
27.900000,9.300000,4.333880,0.273349,26.402135,528.042695,240.613414,0.544330,1225.431350,16684.809658,420.406778,96.245366,97004.707313,1058.495960,0.000000
28.000000,9.333333,4.361215,0.273789,26.495764,529.915275,242.131025,0.543076,1226.983248,16707.531035,423.634513,96.852410,97136.808344,1063.264392,0.000000
28.100000,9.366667,4.388594,0.274227,26.589389,531.787779,243.651080,0.541826,1228.524946,16730.112416,426.870182,97.460432,97268.095444,1068.032625,0.000000
28.200000,9.400000,4.416017,0.274662,26.683010,533.660207,245.173566,0.540581,1230.056506,16752.554674,430.113729,98.069426,97398.573685,1072.800629,0.000000
28.300000,9.433333,4.443483,0.275094,26.776628,535.532560,246.698466,0.539340,1231.577991,16774.858675,433.365103,98.679386,97528.248110,1077.568376,0.000000
28.400000,9.466667,4.470992,0.275524,26.870242,537.404838,248.225766,0.538103,1233.089462,16797.025281,436.624250,99.290306,97657.123724,1082.335834,0.000000
28.500000,9.500000,4.498545,0.275951,26.963852,539.277042,249.755451,0.536870,1234.590979,16819.055346,439.891117,99.902180,97785.205501,1087.102977,0.000000
28.600000,9.533333,4.526140,0.276375,27.057459,541.149171,251.287506,0.535641,1236.082605,16840.949721,443.165652,100.515002,97912.498380,1091.869776,0.000000
28.700000,9.566667,4.553777,0.276797,27.151061,543.021228,252.821917,0.534416,1237.564398,16862.709250,446.447802,101.128767,98039.007267,1096.636202,0.000000
28.800000,9.600000,4.581457,0.277216,27.244661,544.893211,254.358669,0.533195,1239.036419,16884.334770,449.737515,101.743468,98164.737034,1101.402229,0.000000
28.900000,9.633333,4.609179,0.277632,27.338256,546.765122,255.897748,0.531979,1240.498728,16905.827114,453.034739,102.359099,98289.692522,1106.167828,0.000000
29.000000,9.666667,4.636942,0.278046,27.431848,548.636960,257.439139,0.530766,1241.951384,16927.187109,456.339421,102.975656,98413.878538,1110.932974,0.000000
